"Ano";"Mês";"SEF";"Variavel";"Valor";"Cód índ"
2020;"Março";126;"Esportes";2771,76352462702;22
2020;"Março";126;"Turismo";0;28
2020;"Março";126;"Penitenciárias";236,895559190039;26
2020;"Março";126;"Recursos Hídricos";99979,3879496793;27
2020;"Março";126;"Produção de Alimentos";18745,1467260904;9
2020;"Março";126;"Unidades de Conservação (IC i)";0;30
2020;"Março";126;"Saneamento";0;31
2020;"Março";126;"Mata Seca";0;32
2020;"Março";126;"Meio Ambiente";0;8
2020;"Março";126;"PSF";8682,45022048085;15
2020;"Março";126;"ICMS Solidário";0;24
2020;"Março";126;"Índice Mínimo per capita";0;25
2020;"Março";126;"Índice de participação";1265366,42547431;17
2020;"Março";126;"Compensações";1169,95;18
2020;"Março";126;"Valor Líquido + Compensações";1266536,37547431;19
2020;"Março";727;"População";6865,29573600894;1
2020;"Março";727;"População dos 50 + Populosos";0;2
2020;"Março";727;"Área Geográfica";4685,00034014982;3
2020;"Março";727;"Educação";28684,9906879722;4
2020;"Março";727;"Patrimônio Cultural";0;5
2020;"Março";727;"Receita Própria";10938,0045597876;6
2020;"Março";727;"Cota Mínima";63471,1976925319;11
2020;"Março";727;"Mineradores";0;12
2020;"Março";727;"Saúde per capita";10447,9081457573;16
2020;"Março";727;"VAF";32134,0322181834;10
2020;"Março";727;"Esportes";0;22
2020;"Março";727;"Turismo";2281,74217407954;28
2020;"Março";727;"Penitenciárias";0;26
2020;"Março";727;"Recursos Hídricos";0;27
2020;"Março";727;"Produção de Alimentos";2562,95324853081;9
2020;"Março";727;"Unidades de Conservação (IC i)";0;30
2020;"Março";727;"Saneamento";10112,8064015037;31
2020;"Março";727;"Mata Seca";0;32
2020;"Março";727;"Meio Ambiente";10111,7951208635;8
2020;"Março";727;"PSF";5209,28157588131;15
2020;"Março";727;"ICMS Solidário";11786,5347581576;24
2020;"Março";727;"Índice Mínimo per capita";0;25
2020;"Março";727;"Índice de participação";189178,751117302;17
2020;"Março";727;"Compensações";1590,61;18
2020;"Março";727;"Valor Líquido + Compensações";190769,361117302;19
2020;"Março";127;"População";19127,4012437909;1
2020;"Março";127;"População dos 50 + Populosos";0;2
2020;"Março";127;"Área Geográfica";16322,0139911031;3
2020;"Março";127;"Educação";30977,6233196823;4
2020;"Março";127;"Patrimônio Cultural";1022,2795009317;5
2020;"Março";127;"Receita Própria";7420,77950498517;6
2020;"Março";127;"Cota Mínima";63472,8452278143;11
2020;"Março";127;"Mineradores";3,4149048542051;12
2020;"Março";127;"Saúde per capita";8071,91459717893;16
2020;"Março";127;"VAF";331383,279280844;10
2020;"Março";127;"Esportes";0;22
2020;"Março";127;"Turismo";0;28
2020;"Março";127;"Penitenciárias";0;26
2020;"Março";127;"Recursos Hídricos";0;27
2020;"Março";127;"Produção de Alimentos";17641,0616231944;9
2020;"Março";127;"Unidades de Conservação (IC i)";0;30
2020;"Março";127;"Saneamento";0;31
2020;"Março";127;"Mata Seca";27864,3532960036;32
2020;"Março";127;"Meio Ambiente";27892,2176492996;8
2020;"Março";127;"PSF";8682,3613238388;15
2020;"Março";127;"ICMS Solidário";32838,4658523435;24
2020;"Março";127;"Índice Mínimo per capita";0;25
2020;"Março";127;"Índice de participação";564855,681034845;17
2020;"Março";127;"Compensações";1709,99;18
2020;"Março";127;"Valor Líquido + Compensações";566565,671034845;19
2020;"Março";128;"População";10838,2670507702;1
2020;"Março";128;"População dos 50 + Populosos";0;2
2020;"Março";128;"Área Geográfica";8738,74433337151;3
2020;"Março";128;"Educação";0;4
2020;"Março";128;"Patrimônio Cultural";19810,9327540591;5
2020;"Março";128;"Receita Própria";147918,643523514;6
2020;"Março";128;"Cota Mínima";63473,7804435482;11
2020;"Março";128;"Mineradores";0,136834467742731;12
2020;"Março";128;"Saúde per capita";20247,4178128743;16
2020;"Março";128;"VAF";211948,030095759;10
2020;"Março";128;"Esportes";0;22
2020;"Março";128;"Turismo";1480,10920349221;28
2020;"Março";128;"Penitenciárias";0;26
2020;"Março";128;"Recursos Hídricos";5735,2972757077;27
2020;"Março";128;"Produção de Alimentos";8715,70490159918;9
2020;"Março";128;"Unidades de Conservação (IC i)";34501,3147418666;30
2020;"Março";128;"Saneamento";0;31
2020;"Março";128;"Mata Seca";0;32
2020;"Março";128;"Meio Ambiente";34497,8646103924;8
2020;"Março";128;"PSF";5209,49355041108;15
2020;"Março";128;"ICMS Solidário";18607,4447808655;24
2020;"Março";128;"Índice Mínimo per capita";0;25
2020;"Março";128;"Índice de participação";557221,847876851;17
2020;"Março";128;"Compensações";-17,58;18
2020;"Março";128;"Valor Líquido + Compensações";557204,267876851;19
2020;"Março";129;"População";11673,9133716834;1
2020;"Março";129;"População dos 50 + Populosos";0;2
2020;"Março";129;"Área Geográfica";3151,15380718656;3
2020;"Março";129;"Educação";42572,2755867695;4
2020;"Março";129;"Patrimônio Cultural";10778,9948034836;5
2020;"Março";129;"Receita Própria";5345,24820564369;6
2020;"Março";129;"Cota Mínima";63470,6394422287;11
2020;"Março";129;"Mineradores";0;12
2020;"Março";129;"Saúde per capita";4960,94426412544;16
2020;"Março";129;"VAF";51730,6660041519;10
2020;"Março";129;"Esportes";684,833835088192;22
2020;"Março";129;"Turismo";3354,74817658501;28
2020;"Março";129;"Penitenciárias";0;26
2020;"Março";129;"Recursos Hídricos";0;27
2020;"Março";129;"Produção de Alimentos";4700,18609585818;9
2020;"Março";129;"Unidades de Conservação (IC i)";0;30
2020;"Março";129;"Saneamento";0;31
2020;"Março";129;"Mata Seca";0;32
2020;"Março";129;"Meio Ambiente";0;8
2020;"Março";129;"PSF";8682,05959752752;15
2020;"Março";129;"ICMS Solidário";20042,1061247766;24
2020;"Março";129;"Índice Mínimo per capita";0;25
2020;"Março";129;"Índice de participação";231147,752659516;17
2020;"Março";129;"Compensações";2357,57;18
2020;"Março";129;"Valor Líquido + Compensações";233505,322659516;19
2020;"Março";130;"População";29736,2719156919;1
2020;"Março";130;"População dos 50 + Populosos";0;2
2020;"Março";130;"Área Geográfica";20860,1299711492;3
2020;"Março";130;"Educação";48277,1601192711;4
2020;"Março";130;"Patrimônio Cultural";3577,74027478716;5
2020;"Março";130;"Receita Própria";5751,04254965249;6
2020;"Março";130;"Cota Mínima";63468,6235222127;11
2020;"Março";130;"Mineradores";1,16545933206374;12
2020;"Março";130;"Saúde per capita";3934,1245019928;16
2020;"Março";130;"VAF";63732,3228782453;10
2020;"Março";130;"Esportes";0;22
2020;"Março";130;"Turismo";0;28
2020;"Março";130;"Penitenciárias";0;26
2020;"Março";130;"Recursos Hídricos";0;27
2020;"Março";130;"Produção de Alimentos";31303,9285780782;9
2020;"Março";130;"Unidades de Conservação (IC i)";225,950429075289;30
2020;"Março";130;"Saneamento";0;31
2020;"Março";130;"Mata Seca";4150,17767166513;32
2020;"Março";130;"Meio Ambiente";4380,25568336918;8
2020;"Março";130;"PSF";12154,4973797251;15
2020;"Março";130;"ICMS Solidário";51052,0764129646;24
2020;"Março";130;"Índice Mínimo per capita";68562,8406791414;25
2020;"Março";130;"Índice de participação";406792,161505285;17
2020;"Março";130;"Compensações";6792,55;18
2020;"Março";130;"Valor Líquido + Compensações";413584,711505285;19
2020;"Março";131;"População";3996,54803419603;1
2020;"Março";131;"População dos 50 + Populosos";0;2
2020;"Março";131;"Área Geográfica";2681,23032315671;3
2020;"Março";131;"Educação";0;4
2020;"Março";131;"Patrimônio Cultural";14893,1273624372;5
2020;"Março";131;"Receita Própria";7866,98437038457;6
2020;"Março";131;"Cota Mínima";63473,7778834504;11
2020;"Março";131;"Mineradores";491,079196509261;12
2020;"Março";131;"Saúde per capita";16748,3073541335;16
2020;"Março";131;"VAF";70834,045268678;10
2020;"Março";131;"Esportes";0;22
2020;"Março";131;"Turismo";1480,10914379473;28
2020;"Março";131;"Penitenciárias";0;26
2020;"Março";131;"Recursos Hídricos";0;27
2020;"Março";131;"Produção de Alimentos";6901,9222028756;9
2020;"Março";131;"Unidades de Conservação (IC i)";0;30
2020;"Março";131;"Saneamento";0;31
2020;"Março";131;"Mata Seca";0;32
2020;"Março";131;"Meio Ambiente";0;8
2020;"Março";131;"PSF";1736,49778009859;15
2020;"Março";131;"ICMS Solidário";6861,38720443269;24
2020;"Março";131;"Índice Mínimo per capita";0;25
2020;"Março";131;"Índice de participação";197965,012117084;17
2020;"Março";131;"Compensações";-16,93;18
2020;"Março";131;"Valor Líquido + Compensações";197948,082117084;19
2020;"Março";132;"População";32018,3971699312;1
2020;"Março";132;"População dos 50 + Populosos";0;2
2020;"Março";132;"Área Geográfica";8187,18482006021;3
2020;"Março";132;"Educação";44927,1663680718;4
2020;"Março";132;"Patrimônio Cultural";17753,6020145106;5
2020;"Março";132;"Receita Própria";24284,2778398295;6
2020;"Março";132;"Cota Mínima";63472,8977178794;11
2020;"Março";132;"Mineradores";247,835275865553;12
2020;"Março";132;"Saúde per capita";11451,3808690972;16
2020;"Março";132;"VAF";562088,339569859;10
2020;"Março";132;"Esportes";1524,77863701552;22
2020;"Março";132;"Turismo";3650,88526195467;28
2020;"Março";132;"Penitenciárias";6,5803702666824;26
2020;"Março";132;"Recursos Hídricos";0;27
2020;"Março";132;"Produção de Alimentos";15923,6902319113;9
2020;"Março";132;"Unidades de Conservação (IC i)";0;30
2020;"Março";132;"Saneamento";10113,0772649479;31
2020;"Março";132;"Mata Seca";0;32
2020;"Março";132;"Meio Ambiente";10112,0659572214;8
2020;"Março";132;"PSF";17364,7370077621;15
2020;"Março";132;"ICMS Solidário";54970,0938831338;24
2020;"Março";132;"Índice Mínimo per capita";0;25
2020;"Março";132;"Índice de participação";867983,888400931;17
2020;"Março";132;"Compensações";2474,56;18
2020;"Março";132;"Valor Líquido + Compensações";870458,448400931;19
2020;"Março";133;"População";41434,1074679229;1
2020;"Março";133;"População dos 50 + Populosos";0;2
2020;"Março";133;"Área Geográfica";5929,44908702388;3
2020;"Março";133;"Educação";21992,8159960329;4
2020;"Março";133;"Patrimônio Cultural";17870,6651225136;5
2020;"Março";133;"Receita Própria";31677,4925833308;6
2020;"Março";133;"Cota Mínima";63473,1420881998;11
2020;"Março";133;"Mineradores";58,9691560149918;12
2020;"Março";133;"Saúde per capita";3882,79863827647;16
2020;"Março";133;"VAF";299220,951130685;10
2020;"Março";133;"Esportes";350,50660816412;22
2020;"Março";133;"Turismo";0;28
2020;"Março";133;"Penitenciárias";1189,95487119406;26
2020;"Março";133;"Recursos Hídricos";0;27
2020;"Março";133;"Produção de Alimentos";13588,5648568576;9
2020;"Março";133;"Unidades de Conservação (IC i)";65,2852623131649;30
2020;"Março";133;"Saneamento";0;31
2020;"Março";133;"Mata Seca";0;32
2020;"Março";133;"Meio Ambiente";65,2787337869337;8
2020;"Março";133;"PSF";15628,323475717;15
2020;"Março";133;"ICMS Solidário";71135,2528169188;24
2020;"Março";133;"Índice Mínimo per capita";0;25
2020;"Março";133;"Índice de participação";587498,293041402;17
2020;"Março";133;"Compensações";1201,76;18
2020;"Março";133;"Valor Líquido + Compensações";588700,053041402;19
2020;"Março";134;"População";115591,835842768;1
2020;"Março";134;"População dos 50 + Populosos";161301,415354232;2
2020;"Março";134;"Área Geográfica";21116,4124056738;3
2020;"Março";134;"Educação";27919,7478631182;4
2020;"Março";134;"Patrimônio Cultural";11529,1668360296;5
2020;"Março";134;"Receita Própria";62140,3838938239;6
2020;"Março";134;"Cota Mínima";63473,5378041291;11
2020;"Março";134;"Mineradores";118,091631917246;12
2020;"Março";134;"Saúde per capita";5779,68076266624;16
2020;"Março";134;"VAF";1181884,94695061;10
2020;"Março";134;"Esportes";11694,3947645324;22
2020;"Março";134;"Turismo";3946,94278805536;28
2020;"Março";134;"Penitenciárias";8571,01870508484;26
2020;"Março";134;"Recursos Hídricos";0;27
2020;"Março";134;"Produção de Alimentos";28288,6771117908;9
2020;"Março";134;"Unidades de Conservação (IC i)";3525,33299997543;30
2020;"Março";134;"Saneamento";20226,3584985796;31
2020;"Março";134;"Mata Seca";0;32
2020;"Março";134;"Meio Ambiente";23749,3163294052;8
2020;"Março";134;"PSF";41675,7890898234;15
2020;"Março";134;"ICMS Solidário";198451,347663585;24
2020;"Março";134;"Índice Mínimo per capita";0;25
2020;"Março";134;"Índice de participação";1967232,68065739;17
2020;"Março";134;"Compensações";1514,25;18
2020;"Março";134;"Valor Líquido + Compensações";1968746,93065739;19
2020;"Março";135;"População";11808,591563361;1
2020;"Março";135;"População dos 50 + Populosos";0;2
2020;"Março";135;"Área Geográfica";24452,8384821843;3
2020;"Março";135;"Educação";35443,0312401273;4
2020;"Março";135;"Patrimônio Cultural";11284,7592633084;5
2020;"Março";135;"Receita Própria";11999,5845499302;6
2020;"Março";135;"Cota Mínima";63472,4483499741;11
2020;"Março";135;"Mineradores";0;12
2020;"Março";135;"Saúde per capita";7667,14178442227;16
2020;"Março";135;"VAF";222393,285884364;10
2020;"Março";135;"Esportes";491,026932191478;22
2020;"Março";135;"Turismo";3946,87504308054;28
2020;"Março";135;"Penitenciárias";0;26
2020;"Março";135;"Recursos Hídricos";0;27
2020;"Março";135;"Produção de Alimentos";17381,801024952;9
2020;"Março";135;"Unidades de Conservação (IC i)";15899,0728804721;30
2020;"Março";135;"Saneamento";0;31
2020;"Março";135;"Mata Seca";0;32
2020;"Março";135;"Meio Ambiente";15897,4829731841;8
2020;"Março";135;"PSF";6945,8456283813;15
2020;"Março";135;"ICMS Solidário";20273,3254703683;24
2020;"Março";135;"Índice Mínimo per capita";0;25
2020;"Março";135;"Índice de participação";453458,03899563;17
2020;"Março";135;"Compensações";1958,19;18
2020;"Março";135;"Valor Líquido + Compensações";455416,22899563;19
2020;"Março";136;"População";8483,88297956221;1
2020;"Março";136;"População dos 50 + Populosos";0;2
2020;"Março";136;"Área Geográfica";3031,80710303114;3
2020;"Março";136;"Educação";26965,4100388355;4
2020;"Março";136;"Patrimônio Cultural";0;5
2020;"Março";136;"Receita Própria";25118,6786794456;6
2020;"Março";136;"Cota Mínima";63472,6601318741;11
2020;"Março";136;"Mineradores";0,0137816455871789;12
2020;"Março";136;"Saúde per capita";11270,2361381837;16
2020;"Março";136;"VAF";249108,375721373;10
2020;"Março";136;"Esportes";0;22
2020;"Março";136;"Turismo";0;28
2020;"Março";136;"Penitenciárias";0;26
2020;"Março";136;"Recursos Hídricos";0;27
2020;"Março";136;"Produção de Alimentos";3470,0656776088;9
2020;"Março";136;"Unidades de Conservação (IC i)";0;30
2020;"Março";136;"Saneamento";0;31
2020;"Março";136;"Mata Seca";0;32
2020;"Março";136;"Meio Ambiente";0;8
2020;"Março";136;"PSF";5209,40160289511;15
2020;"Março";136;"ICMS Solidário";14565,3713208986;24
2020;"Março";136;"Índice Mínimo per capita";0;25
2020;"Março";136;"Índice de participação";410695,893267375;17
2020;"Março";136;"Compensações";1493,37;18
2020;"Março";136;"Valor Líquido + Compensações";412189,263267375;19
2020;"Março";137;"População";23651,2026415804;1
2020;"Março";137;"População dos 50 + Populosos";0;2
2020;"Março";137;"Área Geográfica";53675,7601278005;3
2020;"Março";137;"Educação";38383,4688243547;4
2020;"Março";137;"Patrimônio Cultural";11659,651525835;5
2020;"Março";137;"Receita Própria";25840,3537391337;6
2020;"Março";137;"Cota Mínima";63472,7683867396;11
2020;"Março";137;"Mineradores";0;12
2020;"Março";137;"Saúde per capita";7650,00832344429;16
2020;"Março";137;"VAF";307289,197968677;10
2020;"Março";137;"Esportes";8412,109068913;22
2020;"Março";137;"Turismo";2960,17120782323;28
2020;"Março";137;"Penitenciárias";1238,20381556896;26
2020;"Março";137;"Recursos Hídricos";0;27
2020;"Março";137;"Produção de Alimentos";29332,1763535299;9
2020;"Março";137;"Unidades de Conservação (IC i)";0;30
2020;"Março";137;"Saneamento";20226,1133174775;31
2020;"Março";137;"Mata Seca";0;32
2020;"Março";137;"Meio Ambiente";20224,0907061457;8
2020;"Março";137;"PSF";12155,2911379986;15
2020;"Março";137;"ICMS Solidário";40605,0566103178;24
2020;"Março";137;"Índice Mínimo per capita";0;25
2020;"Março";137;"Índice de participação";646549,483055656;17
2020;"Março";137;"Compensações";2120,48;18
2020;"Março";137;"Valor Líquido + Compensações";648669,963055656;19
2020;"Março";138;"População";3304,71732524515;1
2020;"Março";138;"População dos 50 + Populosos";0;2
2020;"Março";138;"Área Geográfica";4350,49869615399;3
2020;"Março";138;"Educação";0;4
2020;"Março";138;"Patrimônio Cultural";19027,1743051447;5
2020;"Março";138;"Receita Própria";6081,71318624179;6
2020;"Março";138;"Cota Mínima";63473,7828330535;11
2020;"Março";138;"Mineradores";0;12
2020;"Março";138;"Saúde per capita";17461,982787481;16
2020;"Março";138;"VAF";9727,50402883245;10
2020;"Março";138;"Esportes";820,549098571709;22
2020;"Março";138;"Turismo";0;28
2020;"Março";138;"Penitenciárias";0;26
2020;"Março";138;"Recursos Hídricos";0;27
2020;"Março";138;"Produção de Alimentos";6721,39387032357;9
2020;"Março";138;"Unidades de Conservação (IC i)";23056,194164953;30
